"tag","host","freq_tag_by_response","response_per_host","average_tokens","min_tokens","max_tokens"
"ContactPosition","www2.guildford.gov.uk",510,1,3.00,3,3
"ContactPosition","www.coast.noaa.gov",510,185,5.00,3,6
"ContactPosition","www.geochron.org",510,2,2.00,2,2
"ContactPosition","www.salford.gov.uk",510,4,3.00,3,3
"ContactPosition","www.southampton.gov.uk",510,1,2.00,2,2
"ContactPosition","xml2.des.state.nh.us",510,8,2.00,1,3
"AddressType","xml2.des.state.nh.us",508,8,1.00,1,1
"AddressType","www.southampton.gov.uk",508,1,1.00,1,1
"AddressType","www.salford.gov.uk",508,4,1.00,1,1
"AddressType","www.onegeology.org",508,1,1.00,1,1
"AddressType","www.coast.noaa.gov",508,185,2.20,1,3
"AddressType","www2.guildford.gov.uk",508,1,1.00,1,1
"AddressType","wms.geo.admin.ch",508,1,1.00,1,1
"AddressType","webarchive.nationalarchives.gov.uk",508,24,1.33,1,2
"AddressType","web2.nbmg.unr.edu",508,51,2.00,2,2
"AddressType","w4.jcommops.org",508,6,1.00,1,1
"AddressType","services.azgs.az.gov",508,106,1.16,1,5
"AddressType","sedsh127.sedsh.gov.uk",508,4,1.00,1,1
"AddressType","schemas.opengis.net",508,1,1.00,1,1
"AddressType","resource.sgu.se",508,23,1.00,1,1
"AddressType","onegeology.org",508,1,1.00,1,1
"AddressType","nowcoast.noaa.gov",508,6,1.00,1,1
"AddressType","neowms.sci.gsfc.nasa.gov",508,1,1.00,1,1
"AddressType","mrdata.usgs.gov",508,208,2.00,2,2
"AddressType","mgs.geology.wmich.edu",508,7,1.00,1,1
"AddressType","maritimeboundaries.noaa.gov",508,7,1.00,1,1
"AddressType","maps.reigate-banstead.gov.uk",508,1,1.00,1,1
"AddressType","mapserver.kansasgis.org",508,6,1.00,1,1
"AddressType","maps.bristol.gov.uk",508,1,1.00,1,1
"AddressType","maps.bolton.gov.uk",508,1,1.00,1,1
"AddressType","map.gsa.state.al.us",508,4,1.00,1,1
"AddressType","mapgateway.snh.gov.uk",508,1,1.00,1,1
"AddressType","map.bgs.ac.uk",508,3,1.00,1,1
"AddressType","limaims.cr.usgs.gov",508,3,1.00,1,1
"AddressType","kars.ku.edu",508,39,1.00,1,1
"AddressType","inspire.redcar-cleveland.gov.uk",508,2,4.00,4,4
"AddressType","inspire.nationalparks.gov.uk",508,3,1.33,1,2
"AddressType","imsref.cr.usgs.gov",508,1,1.00,1,1
"AddressType","gstore.unm.edu",508,208,2.00,2,2
"AddressType","gmis.jrc.ec.europa.eu",508,2,1.00,1,1
"AddressType","gis.srh.noaa.gov",508,25,1.00,1,1
"AddressType","gis.indiana.edu",508,5,1.00,1,1
"AddressType","gis1.usgs.gov",508,37,3.00,3,3
"AddressType","geothermal.smu.edu",508,2,1.00,1,1
"AddressType","geothermal.isgs.illinois.edu",508,107,1.00,1,1
"AddressType","geo.sv.rostock.de",508,3,1.00,1,1
"AddressType","geo.stat.fi",508,8,1.00,1,1
"AddressType","geocapa.viacapa.fr",508,2,2.00,2,2
"AddressType","data.nanoos.org",508,1,1.00,1,1
"AddressType","cwcgom.aoml.noaa.gov",508,9,1.00,1,1
"AddressType","coast.noaa.gov",508,189,2.71,1,3
"AddressType","coastalmap.marine.usgs.gov",508,29,3.00,3,3
"AddressType","certmapper.cr.usgs.gov",508,21,1.00,1,1
"AddressType","bluehub.jrc.ec.europa.eu",508,4,1.00,1,1
"AddressType","atlas.wvgs.wvnet.edu",508,24,1.22,1,3
"Address","maps.communities.gov.uk",504,1,3.00,3,3
"Address","atlas.wvgs.wvnet.edu",504,24,4.00,4,4
"Address","bluehub.jrc.ec.europa.eu",504,4,5.00,5,5
"Address","certmapper.cr.usgs.gov",504,21,6.00,6,6
"Address","coastalmap.marine.usgs.gov",504,29,4.00,4,4
"Address","coast.noaa.gov",504,189,4.00,4,4
"Address","cwcgom.aoml.noaa.gov",504,9,3.00,3,3
"Address","data.nanoos.org",504,1,4.00,4,4
"Address","discomap.eea.europa.eu",504,16,3.00,3,3
"Address","geocapa.viacapa.fr",504,2,5.00,5,5
"Address","geo.sv.rostock.de",504,3,2.00,2,2
"Address","geothermal.isgs.illinois.edu",504,107,4.00,4,4
"Address","gis1.usgs.gov",504,37,3.00,3,3
"Address","gis.breconbeacons.org",504,3,5.00,5,5
"Address","gis.indiana.edu",504,5,5.00,5,5
"Address","gis.srh.noaa.gov",504,25,6.00,6,6
"Address","gis.towerhamlets.gov.uk",504,1,3.00,3,3
"Address","gmis.jrc.ec.europa.eu",504,2,4.00,4,4
"Address","gstore.unm.edu",504,208,11.00,11,11
"Address","imsref.cr.usgs.gov",504,1,3.00,3,3
"Address","inspire.nationalparks.gov.uk",504,3,4.67,4,5
"Address","inspire.oldham.gov.uk",504,1,6.00,6,6
"Address","inspire.redcar-cleveland.gov.uk",504,2,4.00,4,4
"Address","inspire.wales.gov.uk",504,1,2.00,2,2
"Address","kars.ku.edu",504,39,3.00,3,3
"Address","kortservice.vejle.dk",504,2,2.00,2,2
"Address","limaims.cr.usgs.gov",504,3,3.00,3,3
"Address","map.bgs.ac.uk",504,3,6.00,6,6
"Address","mapgateway.snh.gov.uk",504,1,5.00,5,5
"Address","map.gsa.state.al.us",504,4,3.00,3,3
"Address","maps.bolton.gov.uk",504,1,2.00,2,2
"Address","maps.bristol.gov.uk",504,1,8.00,8,8
"Address","mapserver.kansasgis.org",504,6,3.00,3,3
"Address","maps.gcc.tas.gov.au",504,1,3.00,3,3
"Address","maps.reigate-banstead.gov.uk",504,1,2.00,2,2
"Address","maritimeboundaries.noaa.gov",504,7,5.00,5,5
"Address","mgs.geology.wmich.edu",504,7,4.00,4,4
"Address","mrdata.usgs.gov",504,208,6.00,6,6
"Address","neowms.sci.gsfc.nasa.gov",504,1,4.00,4,4
"Address","noise.discomap.eea.europa.eu",504,1,1.00,1,1
"Address","onegeology.org",504,1,3.00,3,3
"Address","resource.sgu.se",504,23,2.25,2,3
"Address","schemas.opengis.net",504,1,5.00,5,5
"Address","sedsh127.sedsh.gov.uk",504,4,2.50,2,4
"Address","services.azgs.az.gov",504,106,5.96,5,6
"Address","services.information.qld.gov.au",504,1,3.00,3,3
"Address","sg.geodatenzentrum.de",504,6,4.00,4,4
"Address","web2.nbmg.unr.edu",504,51,3.00,3,3
"Address","webarchive.nationalarchives.gov.uk",504,24,2.69,2,4
"Address","wms.geo.admin.ch",504,1,2.00,2,2
"Address","www2.guildford.gov.uk",504,1,3.00,3,3
"Address","www.coast.noaa.gov",504,185,4.00,4,4
"Address","www.onegeology.org",504,1,3.00,3,3
"Address","www.salford.gov.uk",504,4,5.00,5,5
"Address","xml2.des.state.nh.us",504,8,5.00,3,6
"StateOrProvince","gis.breconbeacons.org",493,3,1.00,1,1
"StateOrProvince","geothermal.isgs.illinois.edu",493,107,1.00,1,1
"StateOrProvince","geo.sv.rostock.de",493,3,1.00,1,1
"StateOrProvince","geo.stat.fi",493,8,1.00,1,1
"StateOrProvince","geocapa.viacapa.fr",493,2,3.00,3,3
"StateOrProvince","data.nanoos.org",493,1,1.00,1,1
"StateOrProvince","schemas.opengis.net",493,1,1.00,1,1
"StateOrProvince","onegeology.org",493,1,1.00,1,1
"StateOrProvince","nowcoast.noaa.gov",493,6,1.00,1,1
"StateOrProvince","noise.discomap.eea.europa.eu",493,1,1.00,1,1
"StateOrProvince","neowms.sci.gsfc.nasa.gov",493,1,1.00,1,1
"StateOrProvince","mrdata.usgs.gov",493,208,1.00,1,1
"StateOrProvince","mgs.geology.wmich.edu",493,7,1.00,1,1
"StateOrProvince","maritimeboundaries.noaa.gov",493,7,1.00,1,1
"StateOrProvince","maps.reigate-banstead.gov.uk",493,1,1.00,1,1
"StateOrProvince","maps.gcc.tas.gov.au",493,1,1.00,1,1
"StateOrProvince","mapserver.kansasgis.org",493,6,1.00,1,1
"StateOrProvince","maps.bolton.gov.uk",493,1,1.00,1,1
"StateOrProvince","map.gsa.state.al.us",493,4,1.00,1,1
"StateOrProvince","mapgateway.snh.gov.uk",493,1,1.00,1,1
"StateOrProvince","map.bgs.ac.uk",493,3,1.00,1,1
"StateOrProvince","limaims.cr.usgs.gov",493,3,1.00,1,1
"StateOrProvince","kars.ku.edu",493,39,1.00,1,1
"StateOrProvince","inspire.wales.gov.uk",493,1,1.00,1,1
"StateOrProvince","inspire.redcar-cleveland.gov.uk",493,2,2.00,2,2
"StateOrProvince","imsref.cr.usgs.gov",493,1,1.00,1,1
"StateOrProvince","gstore.unm.edu",493,208,1.00,1,1
"StateOrProvince","gmis.jrc.ec.europa.eu",493,2,1.00,1,1
"StateOrProvince","gis.srh.noaa.gov",493,25,1.00,1,1
"StateOrProvince","gis.indiana.edu",493,5,1.00,1,1
"StateOrProvince","gis1.usgs.gov",493,37,1.00,1,1
"StateOrProvince","webarchive.nationalarchives.gov.uk",493,24,1.00,1,1
"StateOrProvince","xml2.des.state.nh.us",493,8,1.33,1,2
"StateOrProvince","www.salford.gov.uk",493,4,1.00,1,1
"StateOrProvince","www.onegeology.org",493,1,1.00,1,1
"StateOrProvince","www.coast.noaa.gov",493,185,1.40,1,2
"StateOrProvince","www2.guildford.gov.uk",493,1,1.00,1,1
"StateOrProvince","wms.geo.admin.ch",493,1,2.00,2,2
"StateOrProvince","atlas.wvgs.wvnet.edu",493,24,1.00,1,1
"StateOrProvince","bluehub.jrc.ec.europa.eu",493,4,1.00,1,1
"StateOrProvince","certmapper.cr.usgs.gov",493,21,1.00,1,1
"StateOrProvince","coastalmap.marine.usgs.gov",493,29,1.00,1,1
"StateOrProvince","coast.noaa.gov",493,189,1.19,1,2
"StateOrProvince","cwcgom.aoml.noaa.gov",493,9,1.00,1,1
"StateOrProvince","data.gov.au",493,13,1.00,1,1
"StateOrProvince","web2.nbmg.unr.edu",493,51,1.00,1,1
"StateOrProvince","sg.geodatenzentrum.de",493,6,1.00,1,1
"StateOrProvince","services.information.qld.gov.au",493,1,1.00,1,1
"StateOrProvince","services.azgs.az.gov",493,106,1.00,1,1
"StateOrProvince","sedsh127.sedsh.gov.uk",493,4,1.00,1,1
"ContactFacsimileTelephone","certmapper.cr.usgs.gov",295,21,3.00,3,3
"ContactFacsimileTelephone","coastalmap.marine.usgs.gov",295,29,1.00,1,1
"ContactFacsimileTelephone","coast.noaa.gov",295,189,1.86,1,2
"ContactFacsimileTelephone","geo.sv.rostock.de",295,3,3.00,3,3
"ContactFacsimileTelephone","gis1.usgs.gov",295,37,1.00,1,1
"ContactFacsimileTelephone","gis.indiana.edu",295,5,1.00,1,1
"ContactFacsimileTelephone","gstore.unm.edu",295,208,2.00,2,2
"ContactFacsimileTelephone","imsref.cr.usgs.gov",295,1,2.00,2,2
"ContactFacsimileTelephone","kars.ku.edu",295,39,1.00,1,1
"ContactFacsimileTelephone","limaims.cr.usgs.gov",295,3,2.00,2,2
"ContactFacsimileTelephone","map.bgs.ac.uk",295,3,4.00,4,4
"ContactFacsimileTelephone","map.gsa.state.al.us",295,4,1.00,1,1
"ContactFacsimileTelephone","maps.bristol.gov.uk",295,1,3.00,3,3
"ContactFacsimileTelephone","mapserver.kansasgis.org",295,6,2.00,2,2
"ContactFacsimileTelephone","mgs.geology.wmich.edu",295,7,1.00,1,1
"ContactFacsimileTelephone","mrdata.usgs.gov",295,208,1.00,1,1
"ContactFacsimileTelephone","onegeology.org",295,1,4.00,4,4
"ContactFacsimileTelephone","sedsh127.sedsh.gov.uk",295,4,2.00,2,2
"ContactFacsimileTelephone","services.azgs.az.gov",295,106,1.00,1,1
"ContactFacsimileTelephone","sg.geodatenzentrum.de",295,6,5.00,5,5
"ContactFacsimileTelephone","web2.nbmg.unr.edu",295,51,1.00,1,1
"ContactFacsimileTelephone","webarchive.nationalarchives.gov.uk",295,24,2.00,2,2
"ContactFacsimileTelephone","wms.geo.admin.ch",295,1,6.00,6,6
"ContactFacsimileTelephone","www.coast.noaa.gov",295,185,1.67,1,2
"ContactFacsimileTelephone","www.onegeology.org",295,1,4.00,4,4
"ProviderName","demo.pycsw.org",259,3,2.00,2,2
"ProviderName","www.salford.gov.uk",259,4,3.00,3,3
"ProviderName","www.neracoos.org",259,1,1.00,1,1
"ProviderName","www.geochron.org",259,2,1.00,1,1
"ProviderName","webservices.nationalatlas.gov",259,6,6.00,6,6
"ProviderName","webarchive.nationalarchives.gov.uk",259,24,2.00,1,3
"ProviderName","web2.nbmg.unr.edu",259,51,6.00,6,6
"ProviderName","taskman.eionet.europa.eu",259,1,1.00,1,1
"ProviderName","tabs2.gerg.tamu.edu",259,1,1.00,1,1
"ProviderName","snow.proto.gina.alaska.edu",259,1,1.00,1,1
"ProviderName","sg.geodatenzentrum.de",259,6,9.00,9,9
"ProviderName","services.sandre.eaufrance.fr",259,6,6.00,6,6
"ProviderName","services.kgs.ku.edu",259,2,3.00,3,3
"ProviderName","services.azgs.az.gov",259,106,3.00,3,3
"ProviderName","services.aad.gov.au",259,1,4.00,4,4
"ProviderName","sedac.ciesin.org",259,5,3.00,3,3
"ProviderName","sccoos-obs0.ucsd.edu",259,2,5.00,5,5
"ProviderName","recon.sccf.org",259,1,3.00,3,3
"ProviderName","opendataserver.ashevillenc.gov",259,1,3.00,3,3
"ProviderName","mvcodata.whoi.edu",259,1,1.00,1,1
"ProviderName","mrdata.usgs.gov",259,208,6.00,6,6
"ProviderName","michigan.glin.net",259,2,4.00,4,4
"ProviderName","mgs.geology.wmich.edu",259,7,3.00,3,3
"ProviderName","mapserver.kansasgis.org",259,6,3.00,3,3
"ProviderName","maps.devotes.eu",259,2,2.00,2,2
"ProviderName","maps.carlisle.gov.uk",259,1,3.00,3,3
"ProviderName","kgs.uky.edu",259,3,3.00,3,3
"ProviderName","gstore.unm.edu",259,208,4.00,4,4
"ProviderName","gis.wgnhs.org",259,6,6.00,6,6
"ProviderName","gisweb.unr.edu",259,1,6.00,6,6
"ProviderName","gistmaps.itos.uga.edu",259,7,7.00,7,7
"ProviderName","gis.srh.noaa.gov",259,25,3.00,3,3
"ProviderName","gis.indiana.edu",259,5,3.00,3,3
"ProviderName","geothermal.isgs.illinois.edu",259,107,4.30,4,17
"ProviderName","geo.prgap.org",259,3,8.00,8,8
"ProviderName","geobrain.laits.gmu.edu",259,2,10.00,10,10
"ProviderName","gcoos.disl.org",259,1,1.00,1,1
"ProviderName","ebolageonode.org",259,2,2.00,2,2
"ProviderName","data.jrc.ec.europa.eu",259,1,3.00,3,3
"ProviderName","data.gov.au",259,13,3.00,3,3
"ProviderName","comps.marine.usf.edu",259,1,1.00,1,1
"ProviderName","coastalmap.marine.usgs.gov",259,29,3.00,3,3
"ProviderName","atlas.wvgs.wvnet.edu",259,24,7.00,7,7
"ProviderName","apps.nd.gov",259,1,2.00,2,2
"ProviderName","xml2.des.state.nh.us",259,8,4.00,4,4
"PostalCode","apps.nd.gov",247,1,1.00,1,1
"PostalCode","atlas.wvgs.wvnet.edu",247,24,1.00,1,1
"PostalCode","coastalmap.marine.usgs.gov",247,29,1.00,1,1
"PostalCode","data.gov.au",247,13,1.00,1,1
"PostalCode","demo.pycsw.org",247,3,4.00,4,4
"PostalCode","ebolageonode.org",247,2,4.00,4,4
"PostalCode","geobrain.laits.gmu.edu",247,2,1.00,1,1
"PostalCode","geo.prgap.org",247,3,1.00,1,1
"PostalCode","geothermal.isgs.illinois.edu",247,107,1.00,1,1
"PostalCode","gis.srh.noaa.gov",247,25,1.00,1,1
"PostalCode","gisweb.unr.edu",247,1,1.00,1,1
"PostalCode","gis.wgnhs.org",247,6,1.00,1,1
"PostalCode","gstore.unm.edu",247,208,1.00,1,1
"PostalCode","kgs.uky.edu",247,3,1.00,1,1
"PostalCode","kortservice.vejle.dk",247,2,1.00,1,1
"PostalCode","maps.carlisle.gov.uk",247,1,2.00,2,2
"PostalCode","maps.devotes.eu",247,2,4.00,4,4
"PostalCode","mapserver.kansasgis.org",247,6,1.00,1,1
"PostalCode","mgs.geology.wmich.edu",247,7,1.00,1,1
"PostalCode","michigan.glin.net",247,2,1.00,1,1
"PostalCode","mrdata.usgs.gov",247,208,1.00,1,1
"PostalCode","opendataserver.ashevillenc.gov",247,1,1.00,1,1
"PostalCode","raster.nationalmap.gov",247,6,1.00,1,1
"PostalCode","recon.sccf.org",247,1,1.00,1,1
"PostalCode","services.aad.gov.au",247,1,1.00,1,1
"PostalCode","services.azgs.az.gov",247,106,1.00,1,1
"PostalCode","services.kgs.ku.edu",247,2,1.00,1,1
"PostalCode","services.sandre.eaufrance.fr",247,6,1.00,1,1
"PostalCode","sg.geodatenzentrum.de",247,6,1.00,1,1
"PostalCode","snow.proto.gina.alaska.edu",247,1,1.00,1,1
"PostalCode","taskman.eionet.europa.eu",247,1,1.00,1,1
"PostalCode","web2.nbmg.unr.edu",247,51,1.00,1,1
"PostalCode","webarchive.nationalarchives.gov.uk",247,24,1.33,1,2
"PostalCode","www.neracoos.org",247,1,1.00,1,1
"PostalCode","www.salford.gov.uk",247,4,2.00,2,2
"PostalCode","xml2.des.state.nh.us",247,8,1.00,1,1
"IndividualName","data.gov.au",243,13,1.00,1,1
"IndividualName","xml2.des.state.nh.us",243,8,2.00,2,2
"IndividualName","www.neracoos.org",243,1,2.00,2,2
"IndividualName","www.geochron.org",243,2,2.00,2,2
"IndividualName","webarchive.nationalarchives.gov.uk",243,24,2.00,1,4
"IndividualName","web2.nbmg.unr.edu",243,51,2.00,2,2
"IndividualName","taskman.eionet.europa.eu",243,1,1.00,1,1
"IndividualName","tabs2.gerg.tamu.edu",243,1,2.00,2,2
"IndividualName","snow.proto.gina.alaska.edu",243,1,1.00,1,1
"IndividualName","sg.geodatenzentrum.de",243,6,9.00,9,9
"IndividualName","services.sandre.eaufrance.fr",243,6,2.00,2,2
"IndividualName","services.kgs.ku.edu",243,2,2.00,2,2
"IndividualName","services.azgs.az.gov",243,106,1.14,1,2
"IndividualName","services.aad.gov.au",243,1,2.00,2,2
"IndividualName","sedac.ciesin.org",243,5,3.00,3,3
"IndividualName","sccoos-obs0.ucsd.edu",243,2,5.00,5,5
"IndividualName","recon.sccf.org",243,1,2.00,2,2
"IndividualName","opendataserver.ashevillenc.gov",243,1,2.00,2,2
"IndividualName","mvcodata.whoi.edu",243,1,2.00,2,2
"IndividualName","mrdata.usgs.gov",243,208,3.00,3,3
"IndividualName","michigan.glin.net",243,2,2.00,2,2
"IndividualName","mgs.geology.wmich.edu",243,7,4.33,4,5
"IndividualName","mapserver.kansasgis.org",243,6,2.00,2,2
"IndividualName","maps.devotes.eu",243,2,2.00,2,2
"IndividualName","maps.carlisle.gov.uk",243,1,2.00,2,2
"IndividualName","kgs.uky.edu",243,3,2.00,2,2
"IndividualName","gstore.unm.edu",243,208,2.00,2,2
"IndividualName","gisweb.unr.edu",243,1,2.00,2,2
"IndividualName","gis.srh.noaa.gov",243,25,2.00,2,2
"IndividualName","gis.indiana.edu",243,5,2.00,2,2
"IndividualName","geothermal.isgs.illinois.edu",243,107,2.00,2,2
"IndividualName","geo.prgap.org",243,3,3.00,3,3
"IndividualName","geonames.nga.mil",243,1,2.00,2,2
"IndividualName","geobrain.laits.gmu.edu",243,2,2.00,2,2
"IndividualName","gcoos.disl.org",243,1,2.00,2,2
"IndividualName","ebolageonode.org",243,2,2.00,2,2
"IndividualName","demo.pycsw.org",243,3,2.00,2,2
"IndividualName","comps.marine.usf.edu",243,1,2.00,2,2
"IndividualName","atlas.wvgs.wvnet.edu",243,24,2.00,2,2
"IndividualName","apps.nd.gov",243,1,1.00,1,1
"AdministrativeArea","kgs.uky.edu",241,3,1.00,1,1
"AdministrativeArea","www.salford.gov.uk",241,4,1.00,1,1
"AdministrativeArea","xml2.des.state.nh.us",241,8,1.00,1,1
"AdministrativeArea","apps.nd.gov",241,1,1.00,1,1
"AdministrativeArea","atlas.wvgs.wvnet.edu",241,24,1.00,1,1
"AdministrativeArea","data.gov.au",241,13,1.00,1,1
"AdministrativeArea","demo.pycsw.org",241,3,2.00,2,2
"AdministrativeArea","ebolageonode.org",241,2,2.00,2,2
"AdministrativeArea","geobrain.laits.gmu.edu",241,2,1.00,1,1
"AdministrativeArea","geo.prgap.org",241,3,1.00,1,1
"AdministrativeArea","geothermal.isgs.illinois.edu",241,107,1.00,1,1
"AdministrativeArea","gis.srh.noaa.gov",241,25,1.00,1,1
"AdministrativeArea","gisweb.unr.edu",241,1,1.00,1,1
"AdministrativeArea","gis.wgnhs.org",241,6,1.00,1,1
"AdministrativeArea","gstore.unm.edu",241,208,1.00,1,1
"AdministrativeArea","maps.carlisle.gov.uk",241,1,1.00,1,1
"AdministrativeArea","maps.devotes.eu",241,2,2.00,2,2
"AdministrativeArea","mapserver.kansasgis.org",241,6,1.00,1,1
"AdministrativeArea","michigan.glin.net",241,2,1.00,1,1
"AdministrativeArea","mrdata.usgs.gov",241,208,1.00,1,1
"AdministrativeArea","opendataserver.ashevillenc.gov",241,1,1.00,1,1
"AdministrativeArea","raster.nationalmap.gov",241,6,1.00,1,1
"AdministrativeArea","recon.sccf.org",241,1,1.00,1,1
"AdministrativeArea","services.aad.gov.au",241,1,1.00,1,1
"AdministrativeArea","services.azgs.az.gov",241,106,1.00,1,1
"AdministrativeArea","services.kgs.ku.edu",241,2,1.00,1,1
"AdministrativeArea","services.sandre.eaufrance.fr",241,6,1.00,1,1
"AdministrativeArea","sg.geodatenzentrum.de",241,6,1.00,1,1
"AdministrativeArea","snow.proto.gina.alaska.edu",241,1,1.00,1,1
"AdministrativeArea","taskman.eionet.europa.eu",241,1,1.00,1,1
"AdministrativeArea","web2.nbmg.unr.edu",241,51,1.00,1,1
"AdministrativeArea","webarchive.nationalarchives.gov.uk",241,24,1.00,1,1
"AdministrativeArea","www.neracoos.org",241,1,1.00,1,1
"ElectronicMailAddress","gcoos.disl.org",235,1,1.00,1,1
"ElectronicMailAddress","ebolageonode.org",235,2,2.00,2,2
"ElectronicMailAddress","demo.pycsw.org",235,3,2.00,2,2
"ElectronicMailAddress","data.jrc.ec.europa.eu",235,1,1.00,1,1
"ElectronicMailAddress","xml2.des.state.nh.us",235,8,1.00,1,1
"ElectronicMailAddress","www.neracoos.org",235,1,1.00,1,1
"ElectronicMailAddress","www.geochron.org",235,2,1.00,1,1
"ElectronicMailAddress","coastalmap.marine.usgs.gov",235,29,1.00,1,1
"ElectronicMailAddress","atlas.wvgs.wvnet.edu",235,24,1.00,1,1
"ElectronicMailAddress","apps.nd.gov",235,1,1.00,1,1
"ElectronicMailAddress","webservices.nationalatlas.gov",235,6,1.00,1,1
"ElectronicMailAddress","webarchive.nationalarchives.gov.uk",235,24,1.00,1,1
"ElectronicMailAddress","web2.nbmg.unr.edu",235,51,1.00,1,1
"ElectronicMailAddress","taskman.eionet.europa.eu",235,1,1.00,1,1
"ElectronicMailAddress","tabs2.gerg.tamu.edu",235,1,1.00,1,1
"ElectronicMailAddress","snow.proto.gina.alaska.edu",235,1,1.00,1,1
"ElectronicMailAddress","sg.geodatenzentrum.de",235,6,1.00,1,1
"ElectronicMailAddress","services.kgs.ku.edu",235,2,1.00,1,1
"ElectronicMailAddress","services.azgs.az.gov",235,106,1.00,1,1
"ElectronicMailAddress","sedac.ciesin.org",235,5,1.00,1,1
"ElectronicMailAddress","sccoos-obs0.ucsd.edu",235,2,5.00,5,5
"ElectronicMailAddress","recon.sccf.org",235,1,1.00,1,1
"ElectronicMailAddress","raster.nationalmap.gov",235,6,1.00,1,1
"ElectronicMailAddress","mvcodata.whoi.edu",235,1,1.00,1,1
"ElectronicMailAddress","comps.marine.usf.edu",235,1,1.00,1,1
"ElectronicMailAddress","mrdata.usgs.gov",235,208,1.00,1,1
"ElectronicMailAddress","michigan.glin.net",235,2,1.00,1,1
"ElectronicMailAddress","mgs.geology.wmich.edu",235,7,1.00,1,1
"ElectronicMailAddress","mapserver.kansasgis.org",235,6,1.00,1,1
"ElectronicMailAddress","maps.devotes.eu",235,2,2.00,2,2
"ElectronicMailAddress","maps.carlisle.gov.uk",235,1,1.00,1,1
"ElectronicMailAddress","kgs.uky.edu",235,3,1.00,1,1
"ElectronicMailAddress","gstore.unm.edu",235,208,1.00,1,1
"ElectronicMailAddress","gis.wgnhs.org",235,6,1.00,1,1
"ElectronicMailAddress","gisweb.unr.edu",235,1,1.00,1,1
"ElectronicMailAddress","gis.srh.noaa.gov",235,25,1.00,1,1
"ElectronicMailAddress","geothermal.isgs.illinois.edu",235,107,1.00,1,1
"ElectronicMailAddress","geonames.nga.mil",235,1,1.00,1,1
"ElectronicMailAddress","geobrain.laits.gmu.edu",235,2,1.00,1,1
"Voice","taskman.eionet.europa.eu",231,1,1.00,1,1
"Voice","web2.nbmg.unr.edu",231,51,1.00,1,1
"Voice","webarchive.nationalarchives.gov.uk",231,24,1.67,1,3
"Voice","www.neracoos.org",231,1,2.00,2,2
"Voice","www.salford.gov.uk",231,4,3.00,3,3
"Voice","xml2.des.state.nh.us",231,8,1.00,1,1
"Voice","atlas.wvgs.wvnet.edu",231,24,1.00,1,1
"Voice","demo.pycsw.org",231,3,1.00,1,1
"Voice","ebolageonode.org",231,2,1.00,1,1
"Voice","geobrain.laits.gmu.edu",231,2,2.00,2,2
"Voice","geonames.nga.mil",231,1,1.00,1,1
"Voice","geothermal.isgs.illinois.edu",231,107,2.98,2,3
"Voice","gis.srh.noaa.gov",231,25,3.00,3,3
"Voice","gisweb.unr.edu",231,1,1.00,1,1
"Voice","gstore.unm.edu",231,208,2.00,2,2
"Voice","kgs.uky.edu",231,3,1.00,1,1
"Voice","maps.devotes.eu",231,2,1.00,1,1
"Voice","mapserver.kansasgis.org",231,6,2.00,2,2
"Voice","mgs.geology.wmich.edu",231,7,2.00,1,4
"Voice","michigan.glin.net",231,2,1.00,1,1
"Voice","mrdata.usgs.gov",231,208,1.00,1,1
"Voice","raster.nationalmap.gov",231,6,2.00,2,2
"Voice","recon.sccf.org",231,1,2.00,2,2
"Voice","sccoos-obs0.ucsd.edu",231,2,5.00,5,5
"Voice","services.aad.gov.au",231,1,4.00,4,4
"Voice","services.azgs.az.gov",231,106,1.00,1,1
"Voice","services.kgs.ku.edu",231,2,2.00,2,2
"Voice","services.sandre.eaufrance.fr",231,6,1.00,1,1
"Voice","sg.geodatenzentrum.de",231,6,5.00,5,5
"Voice","snow.proto.gina.alaska.edu",231,1,1.00,1,1
"PositionName","webarchive.nationalarchives.gov.uk",230,24,2.00,1,4
"PositionName","webservices.nationalatlas.gov",230,6,3.00,3,3
"PositionName","geothermal.isgs.illinois.edu",230,107,1.98,1,2
"PositionName","geo.prgap.org",230,3,2.00,2,2
"PositionName","geobrain.laits.gmu.edu",230,2,1.00,1,1
"PositionName","ebolageonode.org",230,2,2.00,2,2
"PositionName","demo.pycsw.org",230,3,2.00,2,2
"PositionName","atlas.wvgs.wvnet.edu",230,24,1.67,1,2
"PositionName","apps.nd.gov",230,1,1.00,1,1
"PositionName","xml2.des.state.nh.us",230,8,2.50,2,3
"PositionName","www.salford.gov.uk",230,4,3.00,3,3
"PositionName","www.neracoos.org",230,1,2.00,2,2
"PositionName","www.geochron.org",230,2,2.00,2,2
"PositionName","gis.indiana.edu",230,5,2.00,2,2
"PositionName","gis.srh.noaa.gov",230,25,2.00,2,2
"PositionName","gisweb.unr.edu",230,1,3.00,3,3
"PositionName","gis.wgnhs.org",230,6,2.00,2,2
"PositionName","gstore.unm.edu",230,208,2.00,2,2
"PositionName","kgs.uky.edu",230,3,1.00,1,1
"PositionName","maps.carlisle.gov.uk",230,1,3.00,3,3
"PositionName","maps.devotes.eu",230,2,2.00,2,2
"PositionName","mapserver.kansasgis.org",230,6,2.00,2,2
"PositionName","mgs.geology.wmich.edu",230,7,2.00,2,2
"PositionName","mrdata.usgs.gov",230,208,1.00,1,1
